"","Row.names","root-EOD-Arabidopsis-1-451-3-R","root-EOD-Arabidopsis-2-452-3-R","root-EOD-Arabidopsis-3-453-3-R","root-EOD-Arabidopsis-4-454-3-R","root-EOD-Arabidopsis-5-455-3-R","root-EOD-Arabidopsis-6-456-3-R","root-EOD-Brachy-1-433-3-R","root-EOD-Brachy-2-434-3-R","root-EOD-Brachy-3-436-3-R","root-EOD-Brachy-4-437-3-R","root-EOD-Brachy-5-438-3-R","root-EOD-Brachy-6-439-3-R","root-EOD-Medicago-1-442-3a-R","root-EOD-Medicago-2-442-3b-R","root-EOD-Medicago-3-444-3a-R","root-EOD-Medicago-4-449-3a-R","root-EOD-Medicago-5-449-3b-R","root-EON-Arabidopsis-1-451-4-R","root-EON-Arabidopsis-2-452-4-R","root-EON-Arabidopsis-3-453-4-R","root-EON-Arabidopsis-4-454-4-R","root-EON-Arabidopsis-5-455-4-R","root-EON-Arabidopsis-6-456-4-R","root-EON-Brachy-1-433-4-R","root-EON-Brachy-2-434-4-R","root-EON-Brachy-3-436-4-R","root-EON-Brachy-4-437-4-R","root-EON-Brachy-5-438-4-R","root-EON-Brachy-6-439-4-R","root-EON-Medicago-1-442-4c-R","root-EON-Medicago-2-444-4b-R","root-EON-Medicago-3-444-4c-R","root-EON-Medicago-4-449-4c-R","shoot-EOD-Arabidopsis-1-451-3-S","shoot-EOD-Arabidopsis-2-452-3-S","shoot-EOD-Arabidopsis-3-453-3-S","shoot-EOD-Arabidopsis-4-454-3-S","shoot-EOD-Arabidopsis-5-455-3-S","shoot-EOD-Arabidopsis-6-456-3-S","shoot-EOD-Brachy-1-433-3-S","shoot-EOD-Brachy-2-434-3-S","shoot-EOD-Brachy-3-436-3-S","shoot-EOD-Brachy-4-437-3-S","shoot-EOD-Brachy-5-438-3-S","shoot-EOD-Brachy-6-439-3-S","shoot-EOD-Medicago-1-442-3a-S","shoot-EOD-Medicago-2-442-3b-S","shoot-EOD-Medicago-3-444-3a-S","shoot-EOD-Medicago-4-449-3a-S","shoot-EOD-Medicago-5-449-3b-S","shoot-EON-Arabidopsis-1-451-4-S","shoot-EON-Arabidopsis-2-452-4-S","shoot-EON-Arabidopsis-3-453-4-S","shoot-EON-Arabidopsis-4-454-4-S","shoot-EON-Arabidopsis-5-455-4-S","shoot-EON-Arabidopsis-6-456-4-S","shoot-EON-Brachy-1-433-4-S","shoot-EON-Brachy-2-434-4-S","shoot-EON-Brachy-3-436-4-S","shoot-EON-Brachy-5-438-4-S","shoot-EON-Brachy-6-439-4-S","shoot-EON-Medicago-1-442-4c-S","shoot-EON-Medicago-2-444-4b-S","shoot-EON-Medicago-3-444-4c-S","shoot-EON-Medicago-4-449-4c-S","root.Arabidopsis_root.Brachy_log2_FC","root.Arabidopsis_root.Brachy_Pvalue","root.Arabidopsis_root.Brachy_fdr","root.Arabidopsis_root.Medicago_log2_FC","root.Arabidopsis_root.Medicago_Pvalue","root.Arabidopsis_root.Medicago_fdr","root.Arabidopsis_shoot.Arabidopsis_log2_FC","root.Arabidopsis_shoot.Arabidopsis_Pvalue","root.Arabidopsis_shoot.Arabidopsis_fdr","root.Arabidopsis_shoot.Brachy_log2_FC","root.Arabidopsis_shoot.Brachy_Pvalue","root.Arabidopsis_shoot.Brachy_fdr","root.Arabidopsis_shoot.Medicago_log2_FC","root.Arabidopsis_shoot.Medicago_Pvalue","root.Arabidopsis_shoot.Medicago_fdr","root.Brachy_root.Medicago_log2_FC","root.Brachy_root.Medicago_Pvalue","root.Brachy_root.Medicago_fdr","root.Brachy_shoot.Arabidopsis_log2_FC","root.Brachy_shoot.Arabidopsis_Pvalue","root.Brachy_shoot.Arabidopsis_fdr","root.Brachy_shoot.Brachy_log2_FC","root.Brachy_shoot.Brachy_Pvalue","root.Brachy_shoot.Brachy_fdr","root.Brachy_shoot.Medicago_log2_FC","root.Brachy_shoot.Medicago_Pvalue","root.Brachy_shoot.Medicago_fdr","root.Medicago_shoot.Arabidopsis_log2_FC","root.Medicago_shoot.Arabidopsis_Pvalue","root.Medicago_shoot.Arabidopsis_fdr","root.Medicago_shoot.Brachy_log2_FC","root.Medicago_shoot.Brachy_Pvalue","root.Medicago_shoot.Brachy_fdr","root.Medicago_shoot.Medicago_log2_FC","root.Medicago_shoot.Medicago_Pvalue","root.Medicago_shoot.Medicago_fdr","shoot.Arabidopsis_shoot.Brachy_log2_FC","shoot.Arabidopsis_shoot.Brachy_Pvalue","shoot.Arabidopsis_shoot.Brachy_fdr","shoot.Arabidopsis_shoot.Medicago_log2_FC","shoot.Arabidopsis_shoot.Medicago_Pvalue","shoot.Arabidopsis_shoot.Medicago_fdr","shoot.Brachy_shoot.Medicago_log2_FC","shoot.Brachy_shoot.Medicago_Pvalue","shoot.Brachy_shoot.Medicago_fdr","root.Arabidopsis","root.Brachy","root.Medicago","shoot.Arabidopsis","shoot.Brachy","shoot.Medicago","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"34","betaine",0.0854565011926188,0.0948446393702426,0.116478813220937,0.0597372574106022,0.0608971235337197,0.139142361361404,0.0383046600110312,0.0622692443626404,0.0580059124063124,0.0385478638965464,0.0305250072886666,0.0461298796995218,0.0798254111016314,0.0763828517736545,0.0801010262647388,0.071887134854219,0.0893126397439,0.044736743243826,0.0695599378982881,0.0689472651529963,0.068793764098185,0.0743510277754491,0.0713403177331386,0.0308049336056895,0.0629616467464639,0.0522808556265971,0.0547392035353009,0.0407578934065804,0.0382091330834303,0.0918391577315283,0.0887813430567414,0.0461185636310101,0.0695440357221587,0.00348235035123311,0.0258720765948847,0.0598587682645559,0.00690284267048515,0.00661209295608335,0.00481505935596106,0.0531343077973269,0.119817408336075,0.0710099625594444,0.0565152964872297,0.0727504652113219,0.0688793315754122,0.0906776313561595,0.093611929327755,0.094229044429564,0.0967193806345716,0.0938771716304108,0.0485121215364559,0.0312369939878096,0.0250545751817676,0.0114300164745462,0.00612928334724587,0.00792709697451953,0.0563016040646307,0.0646377689142177,0.085644884997818,0.0790314160831574,0.060246093621868,0.0950854672879,0.103825170727109,0.066923712016491,0.0623190884892328,0.288887016689336,0.665005542102029,0.665005542102029,0.273323147588923,0.185876732365876,0.185876732365876,1.95148423270912,7.6582894674924e-05,7.6582894674924e-05,0.142153080588335,0.645763820304972,0.645763820304972,-0.121694979689966,0.212293836192332,0.212293836192332,"-0.0333083890367351","0.909721889145555","0.909721889145555",1.17865380387683,0.00243673480898902,0.00243673480898902,-0.561827871407279,0.00709684362920145,0.00709684362920145,-0.765795464875644,0.00728455700947967,0.00728455700947967,1.58089481702122,0.00458639208025349,0.00458639208025349,0.0232337834252498,0.427355313897808,0.427355313897808,-0.198162424929337,0.0422601060839566,0.0422601060839566,-0.0117293171003916,0.742665902919682,0.742665902919682,-0.0209855912783058,0.623176223882117,0.623176223882117,0.0889180604563454,0.623176223882117,0.623176223882117,0.0795238126659507,0.0461280194723984,0.0770880182088425,0.0198194398079623,0.0716335036044092,0.0885853995443549,"betaine","HMDB0000043","","belongs to the class of organic compounds known as alpha amino acids. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon).","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA," 26697202",NA,NA,"41139","DB04455","Betaine","betaine"
"35","biliverdin",0.00127554848397948,0.00219936119536407,0.00208906309670033,0.0020973212852087,0.00167027548125656,0.00240297064863809,0.000905000111557251,0.00184100632448809,0.00201562485687491,0.00105732860247412,0.000812260678349753,0.0017339150388173,0.00238107043989935,0.00238694645999279,0.00234585089412372,0.00273158281053569,0.00247237968922867,0.00143140132000851,0.00117610357884692,0.00121223374844322,0.00167298913045801,0.000983952886410506,0.0016453721187438,0.0010144618870445,0.00187105910946326,0.000904124316495456,0.0022717823134178,0.00175485978431628,0.00101481727688293,0.00204769466172323,0.00265470471418062,0.00169020765242909,0.00183657328043674,0.002454521212243,0.00168275405718379,0.00240681511931781,0.00169696543057315,0.00187339192971267,0.00188654156781326,0.00559776274583922,0.0041169010499517,0.00882796315480525,0.00527642424741445,0.00822724388732152,0.00450639284171179,0.0040271313043178,0.00353440814988027,0.00372827926092181,0.00438581065056587,0.00447107810508211,0.00152753912841055,0.00117881034243762,0.00190152912478784,0.00238905830185923,0.00181117561246051,0.00115640914273493,0.00709080140299296,0.00969579613656832,0.0105218115870191,0.0103514645729198,0.00824177730001236,0.00444694256488894,0.00343161796753434,0.00298930036735257,0.00340545071112957,0.148838037568577,0.214493807783517,0.214493807783517,0.226744030009781,0.0756615721438871,0.0756615721438871,-0.0924785773905622,0.285476308851882,0.285476308851882,-1.57213497757154,0.000391258946671198,0.000391258946671198,-0.680727579920795,0.0113296966844747,0.0113296966844747,"0.0265542543562017","0.850106739138526","0.850106739138526",-0.218287957643854,0.0689643333390541,0.0689643333390541,-1.66552503916042,0.000500954381837216,0.000500954381837216,-0.841960954655753,0.00282727209111681,0.00282727209111681,0.21895117292236,0.0257480808211081,0.0257480808211081,-1.26484804011606,0.000439638752626564,0.000439638752626564,-0.555348185812543,0.000412294802061691,0.000412294802061691,-0.197672369021002,0.947644529622594,0.947644529622594,0.0938598828973837,0.570750388058174,0.570750388058174,-0.262494505676667,0.623176223882117,0.623176223882117,0.00165471608117152,0.00143302002501514,0.0022830011780611,0.0018304592474612,0.00749584899332332,0.00382444656463036,"biliverdin","HMDB0001008","C00500","belongs to the class of organic compounds known as bilirubins. These are organic compounds containing a dicarboxylic acyclic tetrapyrrole derivative.","Organic compounds","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","114-25-0",NA,NA,"  8145731",NA,"C00500","17033","DB02073","Biliverdin","biliverdin"
"36","caffeic acid",0.332652671600603,0.326282620903505,0.162675602400562,0.602328430855462,0.372228838270004,0.318134185563767,0.129662880373662,0.079415561957034,0.0674328159904792,0.114344068322544,0.075135582344829,0.0976263141288937,0.36374635416147,0.291936487200287,0.427222434476969,0.434180894574925,0.455335390954701,0.357885832485555,0.415360682639687,0.297538391478722,0.406449470201465,0.463928525203867,0.177781233697616,0.14009408090307,0.0764380836779857,0.338884635203867,0.0826953521751351,0.0447646653380232,0.160555912766094,0.463290475674922,0.706878201460348,0.242649477448518,0.491784003276071,0.0888978192361634,0.242031351827321,0.108687131384092,0.247884125572615,0.118491236099863,0.294555511548797,0.236881587345878,0.197517092672458,0.151538650759769,0.245592381926285,0.0615376674984083,0.176967112899122,0.392772870565221,0.344415427817206,0.214450112347359,0.441563121764487,0.429782120566921,0.166190583296648,0.20593202582384,0.15811609795342,0.212075514354598,0.150046846627691,0.232595316000869,0.206600636792309,0.308014029927671,0.166195289851834,0.155661166002603,0.121077102620924,0.392587042242759,0.423066205729552,0.348439270317041,0.392528061158639,-0.145024416815929,0.506720514877859,0.506720514877859,-0.13446415167465,0.472675593511587,0.472675593511587,0.923958343606969,0.000731481991814226,0.000731481991814226,0.956627520393396,0.0008112851998173,0.0008112851998173,-0.0148445637995637,0.384673062735509,0.384673062735509,"-0.38045936850115","0.472675593511587","0.472675593511587",-0.656964601790039,0.00861555811882047,0.00861555811882047,-0.724686808272272,0.00862425382785281,0.00862425382785281,-1.40208452994306,0.00458639208025349,0.00458639208025349,1.05469059942661,0.00579535854433471,0.00579535854433471,1.19545245414982,0.000768538913162768,0.000768538913162768,0.197603557740231,0.18532630419858,0.18532630419858,-0.100605515419847,0.84383142524677,0.84383142524677,-0.12419328987667,0.850106739138526,0.850106739138526,-0.256245933000097,0.570750388058174,0.570750388058174,0.352770540441735,0.117254162765135,0.430780413247579,0.18545862997716,0.184325701663387,0.37551158138991,"caffeic acid","HMDB0003501",NA,NA,NA,NA,NA,NA,"331-39-5","DTXSID5020231","DTXCID10231","315671222","  2518","C01481","17395","DB01880","Caffeic acid","caffeic acid"
"37","carnosine",0.00127554848397948,0.00219936119536407,0.00208906309670033,0.0020973212852087,0.00167027548125656,0.00240297064863809,0.000905000111557251,0.00184100632448809,0.00201562485687491,0.00105732860247412,0.000812260678349753,0.0017339150388173,0.00238107043989935,0.00238694645999279,0.00234585089412372,0.00273158281053569,0.00247237968922867,0.00143140132000851,0.00117610357884692,0.00121223374844322,0.00167298913045801,0.000983952886410506,0.0016453721187438,0.0010144618870445,0.00187105910946326,0.000904124316495456,0.0022717823134178,0.00175485978431628,0.00101481727688293,0.00204769466172323,0.00265470471418062,0.00169020765242909,0.00183657328043674,0.002454521212243,0.00168275405718379,0.00240681511931781,0.00169696543057315,0.00187339192971267,0.00188654156781326,0.00559776274583922,0.0041169010499517,0.00882796315480525,0.00527642424741445,0.00822724388732152,0.00450639284171179,0.0040271313043178,0.00353440814988027,0.00372827926092181,0.00438581065056587,0.00447107810508211,0.00152753912841055,0.00117881034243762,0.00190152912478784,0.00238905830185923,0.00181117561246051,0.00115640914273493,0.00709080140299296,0.00969579613656832,0.0105218115870191,0.0103514645729198,0.00824177730001236,0.00444694256488894,0.00343161796753434,0.00298930036735257,0.00340545071112957,0.148838037568577,0.214493807783517,0.214493807783517,0.226744030009781,0.0756615721438871,0.0756615721438871,-0.0924785773905622,0.285476308851882,0.285476308851882,-1.57213497757154,0.000391258946671198,0.000391258946671198,-0.680727579920795,0.0113296966844747,0.0113296966844747,"0.0265542543562017","0.850106739138526","0.850106739138526",-0.218287957643854,0.0689643333390541,0.0689643333390541,-1.66552503916042,0.000500954381837216,0.000500954381837216,-0.841960954655753,0.00282727209111681,0.00282727209111681,0.21895117292236,0.0257480808211081,0.0257480808211081,-1.26484804011606,0.000439638752626564,0.000439638752626564,-0.555348185812543,0.000412294802061691,0.000412294802061691,-0.197672369021002,0.947644529622594,0.947644529622594,0.0938598828973837,0.570750388058174,0.570750388058174,-0.262494505676667,0.623176223882117,0.623176223882117,0.00165471608117152,0.00143302002501514,0.0022830011780611,0.0018304592474612,0.00749584899332332,0.00382444656463036,"carnosine","HMDB0000033",NA,NA,NA,NA,NA,NA,"305-84-0",NA,NA,"  8143363",NA,"C00386","15727","DB11695","Carnosine","carnosine"
"38","choline and or isomers",0.0127641714421874,0.00963755548176633,0.0106124429355141,0.00329952561552637,0.00361885225858585,0.0158740128686856,0.00530612797926471,0.00669109943004253,0.00636970100826504,0.00506880967281729,0.00783293752441851,0.00535542432691928,0.0123874965474082,0.00813248199169844,0.0132326678763075,0.0120002670473484,0.015732118587078,0.0132063651743078,0.00678650219924196,0.0101677757031642,0.00548659127634414,0.00882703548624581,0.00964172872562808,0.00543210599151435,0.00440399391596609,0.00673290547192618,0.0030729413764775,0.00538176305329253,0.00616633866135172,0.0108271879681759,0.0127548554734448,0.0131141819327883,0.00911183832400067,0.0758802033219805,0.0540754521443774,0.0916133201282331,0.0519192365799042,0.0241283207160544,0.112679047098654,0.0768148086552772,0.117393224746298,0.0607851319271131,0.116960807125955,0.0826985307174724,0.102695836230416,0.0788848739293748,0.0819134824621407,0.0719017141734625,0.0879380045846033,0.0668567539772908,0.0286137281972136,0.00503621243042659,0.00746560032172625,0.00381233928418021,0.00686284512127083,0.0129935820257656,0.0786001786148963,0.0759527806621067,0.052515363449251,0.0719810701158196,0.047454376468232,0.0530113738383959,0.0834407239513646,0.0416942937285396,0.061209555183253,0.101943976783334,0.976970255321976,0.976970255321976,-0.0630659345926319,0.909721889145555,0.909721889145555,-1.99819332168632,0.0530979572855834,0.0530979572855834,-2.94515654113052,0.000304342343359382,0.000304342343359382,-2.54990720407335,0.0036105143123296,0.0036105143123296,"-0.0192580881469391","0.969849976993156","0.969849976993156",-2.60944199585812,0.00510790542499549,0.00510790542499549,-3.55450824203487,0.000235770634018219,0.000235770634018219,-3.14748397524991,0.00220221994249708,0.00220221994249708,-1.03635540474457,0.677584957952476,0.677584957952476,-2.07354307473276,0.000768538913162768,0.000768538913162768,-2.4509227799992,0.000412294802061691,0.000412294802061691,0.936980483240324,0.025574649900937,0.025574649900937,1.21223103156306,0.00728455700947967,0.00728455700947967,0.466355161958529,0.00910849639803097,0.00910849639803097,0.00916021326393314,0.00565117903435465,0.0119214550831389,0.0395899906141489,0.080350191701167,0.0696500862031583,"choline and or isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"choline and or isomers"
"39","citrulline",0.0106472801753653,0.00400871155912872,0.00134853026813288,0.0238460107486346,0.0056950175035684,0.0025113084826847,0.0338450617605429,0.00934421190067198,0.00657165890726216,0.0409832062888089,0.0403886786761408,0.00787983499139213,0.00104006520681016,0.00102393710859645,0.000751861284736895,0.000900700155382345,0.000931593344300385,0.0215122615203611,0.0114865498310921,0.00279550795786355,0.0182920982497072,0.0108440752707448,0.0218920269175216,0.0364742195407138,0.00617541842184921,0.0203858653241897,0.010898231149572,0.00512133126799732,0.0446192334861729,0.00118856819105959,0.00748920847639079,0.000342124871730039,0.00283002571290311,0.000800305962599913,0.00315682924834856,0.00118218966326617,0.00425172129481103,0.00122561961490929,0.00450382130058275,0.0217138985399543,0.0188344325782694,0.00985700374079054,0.0232737927360542,0.00468226335499857,0.0167139820187211,0.00252739667920352,0.000621949744097707,0.000859505107213894,0.00390828369327516,0.00172143973987489,0.0035576288749849,0.00281361435540031,0.0013342019953099,0.00102826560119891,0.00119435388647993,0.00362535133315225,0.0217550389935022,0.0244223720388719,0.0130152884390426,0.00779771678087437,0.00761405219215097,0.00093809532436862,0.00603576518056875,0.000887314677083049,0.00286947310658499,-0.160512429621549,0.402503823782004,0.402503823782004,-0.78950241500399,0.273036339751188,0.273036339751188,1.85245651334422,0.00294564615053299,0.00294564615053299,-0.652969042431827,0.0568730360347944,0.0568730360347944,0.896648785516237,0.0756615721438871,0.0756615721438871,"0.0886611991399424","0.969849976993156","0.969849976993156",2.75561303477249,3.6584553538971e-05,3.6584553538971e-05,0.0735320088433902,0.792812616632073,0.792812616632073,1.52927086860695,0.00282727209111681,0.00282727209111681,-0.327214213165387,0.0211339281291611,0.0211339281291611,-1.71214987778634,0.0017062493689196,0.0017062493689196,-0.203916247457225,0.596241630586657,0.596241630586657,-0.0512184317186475,1,1,-0.00429094612604385,0.850106739138526,0.850106739138526,0.2193295400798,0.969849976993156,0.969849976993156,0.0112399482070671,0.0218905793096095,0.00183312048354553,0.00238949192758699,0.0154254401284755,0.00226324702803006,"citrulline","HMDB0000904",NA,NA,NA,NA,NA,NA,"372-75-8",NA,NA,"  8144684",NA,"C00327","16349","DB00155","Citrulline","citrulline"
"40","cysteic acid",0.00766803336057217,0.0121304677900823,0.00825025127513434,0.00934839737893839,0.00817074118101398,0.0120774347726841,0,0.000405102024419781,0.00011182858588861,0,2.26709484975155e-05,0.00649612162468182,0.00576063267462647,0.00563459651375446,0.00773833347927719,0.00557006727131731,0.00694918218483594,0.0116969020153328,0.00783822438586967,0.00736850770217959,0.0101787386533459,0.0124116480907985,0,0,0.0037430580208665,0.00769030148846925,0.00532928649787678,0.00349287729367472,0.00597269367932165,0.0104069657251128,0.0113896838886233,0.00480466606456173,0.00365962696223631,0.0196661981568801,0.0380628775735322,0.0211501546491463,0.0780064325781983,0.0470405250539623,0.0339914749464843,0.0190550600648304,0.0149209824134338,0.018337433119962,0.0205428619871387,0.0155769659809267,0.0164496247067071,0.0463161961769282,0.0844885032956663,0.0545126782547768,0.0625433828927533,0.0806879727616801,0.00658935990352107,0.0132546646826938,0.0264531754700539,0.0230428169551743,0.0174372134810635,0.0174013342694128,0.0113886998158932,0.013100344604731,0.0159398495125296,0.0161629789110357,0.0149410882354523,0.0753475789295008,0.0605054145795752,0.0437301145893362,0.0348414576990854,-0.194072544004046,0.93083730541919,0.93083730541919,-0.0108255160706639,0.850106739138526,0.850106739138526,-1.57149152233643,0.000477681728956982,0.000477681728956982,-0.545896058939408,0.00312744577092936,0.00312744577092936,-2.34082795764583,0.00282727209111681,0.00282727209111681,"-0.741378785045435","0.211605602495788","0.211605602495788",-2.96770739460094,4.62396033278944e-05,4.62396033278944e-05,-2.22041311798383,0.000137357388166167,0.000137357388166167,-3.96441194741633,0.000990374655715823,0.000990374655715823,-1.78237951814696,0.00131494466971322,0.00131494466971322,-0.879517942908588,0.00282727209111681,0.00282727209111681,-2.96046108902504,0.000412294802061691,0.000412294802061691,0.84182988258463,0.0180817218207053,0.0180817218207053,0.40492376197881,0.185876732365876,0.185876732365876,-0.0542567772088113,0.623176223882117,0.623176223882117,0.00892827888382931,0.00277199501364139,0.00687930608492728,0.0285080189766769,0.0160378081229673,0.060330366575478,"cysteic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cysteic acid"
"41","cytidine",0,0.000425370906406838,0,0,0.000461208705618302,0.000384375361721373,0.051246057083028,0.0310389374991007,0.0289066332448851,0.0178272566752589,0.00319871200588542,0.00743577545112354,0,0.000272504113843441,0,0,0,0,0,0.00172429434483329,0,0,0.139255550368514,0.0265138329029415,0.00747424640010396,0.0246689755033075,0.0132545409222092,0.0133064979405551,0.0278456937135434,0,0.000324649298761854,0,0,0,0.000874740893495302,0,0.00656962876378613,0.000753498568946331,0.000715903735062227,0.000462771076020445,0.00103535362791413,0.000389090569137246,0,0.000433229669481116,0.000320529649886829,0.000707326805163376,0.000416264874788579,0.000252353028663998,0.00116027026691975,0.000259822051890249,0,0.000765216766517328,0.000762616113900801,0,0,0.00129657547747112,0.000287049271146597,0.000591689036983535,0.000145089951264852,0.000722312400512546,0.000280236861609173,0.00050872814010647,0.000326181430224653,0,0,-0.798844945871488,0.883820759151887,0.883820759151887,-3.71230733008654,0.894155142849212,0.894155142849212,2.69999671611927,0.323557532981644,0.323557532981644,-3.46592931786761,0.0340635247163547,0.0340635247163547,-3.55640477475471,0.171706895568561,0.171706895568561,"0.281042204043824","0.878228555983232","0.878228555983232",3.47917046272195,4.34859397288862e-05,4.34859397288862e-05,2.44780241955881,0.000638802995969375,0.000638802995969375,2.01592597220703,0.0036105143123296,0.0036105143123296,-0.947831681881557,0.0295785565496139,0.0295785565496139,-0.36101474443354,0.0124480627641259,0.0124480627641259,-0.396284302428753,0.0183533941584941,0.0183533941584941,0.484564536959636,0.618887687981404,0.618887687981404,0.62390669476445,0.33826696005667,0.33826696005667,0.21001498689248,0.211605602495788,0.211605602495788,0.0118542333072578,0.0210597632784952,6.63503791783661e-05,0.000978181693264936,0.000424304737632406,0.000403438510861897,"cytidine","HMDB0000089","C00475","belongs to the class of organic compounds known as pyrimidine nucleosides. Pyrimidine nucleosides are compounds comprising a pyrimidine base attached to a ribosyl or deoxyribosyl moiety.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","","65-46-3",NA,NA,"  8144101",NA,"C00475","17562","DB02097","Cytidine","cytidine"
"42","cytidine 2,3-cyclic mono-phosphoric acid",0.000547183748287165,0.00268074748867045,0.00165834014100683,0.000812700705577276,0.00259064689321659,0.00262599641623648,0.000354151392450041,0.00152570741746031,0.00215311900553252,0.000302496659808908,0.00017498985037396,0.00170131851711334,0.00159990683494133,0.00152919127954671,0.00221635116623771,0.00216482097132806,0.00226287356296177,0.000594493790681464,0.000890729840090653,0.00197963129161859,0.00126308781251899,0.00117960570874415,0.00310846417013885,7.57380218372141e-05,0.0019034579220969,0.000472421991810497,0.00152810526908139,0.00160545116941481,0.00124422775829284,0.00191648723117519,0.00100175551639132,0.00132092359508958,0.000585064869045474,0.00893613720359338,0.00286397312157736,0.00610691663537279,0.00374300241251136,0.00911876314005413,0.00360181731286195,0.00435856376993426,0.00348402959804476,0.00794485323629932,0.00420110188157385,0.0063437673318079,0.00391219097097171,0.00284947437314769,0.00659673701896438,0.00502467918304347,0.00354340766805486,0.00636060071633832,0.00153421812303078,0.00132141794317514,0.00408814979317376,0.00535769455850477,0.00510170838206591,0.00313411897791186,0.00414624873964512,0.00529759921027494,0.00861895776727178,0.00819806762916931,0.00404570622558779,0.00641504831033933,0.00680739471935413,0.00567186058894392,0.00302324499236375,0.0649370593476959,0.795012171964238,0.795012171964238,0.155687068787224,0.384673062735509,0.384673062735509,-1.06719083412325,0.000731481991814226,0.000731481991814226,-1.3436645795922,8.15153612774325e-05,8.15153612774325e-05,-1.16640177227119,0.00100797624037675,0.00100797624037675,"0.0239533993514089","0.791336780100661","0.791336780100661",-1.41787410974494,0.000384202027034971,0.000384202027034971,-1.59251020917303,0.000391258946671198,0.000391258946671198,-1.47473773250916,0.0017062493689196,0.0017062493689196,-0.65596301886273,0.0257480808211081,0.0257480808211081,-1.19280898081584,0.000768538913162768,0.000768538913162768,-1.22845605227546,0.000412294802061691,0.000412294802061691,0.216518991758519,0.470100759874129,0.470100759874129,0.161133305614353,0.850106739138526,0.850106739138526,-0.235411271028612,0.185876732365876,0.185876732365876,0.00166096900056563,0.00108676541460606,0.00162193055852413,0.00457565980031943,0.00550464421459825,0.00514360528561665,"cytidine,3-cyclic mono-phosphoric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytidine 2,3-cyclic mono-phosphoric acid"
"43","cytosine",0.0412468026428901,0.0196345172760908,0.0850360147101943,0.0807672755706129,0.024830280637817,0.0279634438975938,0.123032061811063,0.2507471119093,0.23625373086189,0.146472374138902,0.116748276272061,0.201931184537975,0.0321973849862948,0.0196149164820202,0.03207765063909,0.0229603412670442,0.00694998637020088,0.0396055940183124,0.0196163281107349,0.0574494124942316,0.0242924927969671,0.0513525050706794,0.158428172252988,0.0927206532722534,0.262146220264115,0.052440235477917,0.208466059781727,0.204170493589251,0.118042176785318,0.0284562418318507,0.0351794211157481,0.0198012789791263,0.012655992259737,0.102411233604124,0.244774848280677,0.327502425196693,0.0961611854142319,0.11840759755955,0.081010921809945,0.164265720786141,0.346587474919418,0.386877109625938,0.177995122702246,0.391084375495069,0.214812888137649,0.171702086057226,0.186200103765578,0.206130533814757,0.230355527233421,0.144381518370534,0.158770840907314,0.211596357670873,0.31847054340376,0.161915819965631,0.13669738968001,0.096359980899806,0.140732981755552,0.155836792507112,0.401863932737652,0.410400488968896,0.313481468967543,0.0932005661720567,0.280192543943102,0.0716776850451457,0.122655947225554,0.0713357106737064,0.930987446559567,0.930987446559567,-0.186850629163051,0.969849976993156,0.969849976993156,-1.68574964205555,0.000196161473706543,0.000196161473706543,-2.61605950749399,8.15153612774325e-05,8.15153612774325e-05,-1.89744212974272,0.000768538913162768,0.000768538913162768,"0.199102183423425","0.791336780100661","0.791336780100661",-0.0288520896414501,0.976970255321976,0.976970255321976,-0.615075542481414,0.115034962294739,0.115034962294739,-0.0127468675820719,0.969849976993156,0.969849976993156,-2.53291781234616,0.000329838520777994,0.000329838520777994,-2.94077963524182,0.000329838520777994,0.000329838520777994,-2.79149139704911,0.000412294802061691,0.000412294802061691,0.0175620411437502,0.895514243698751,0.895514243698751,0.0762789575010294,0.677584957952476,0.677584957952476,0.213242509945004,0.24132159301718,0.24132159301718,0.0525185699565927,0.167764214891815,0.023321468214568,0.171173262032718,0.282176214236656,0.167388501291931,"cytosine","HMDB0000630",NA,NA,NA,NA,NA,NA,"71-30-7","DTXSID4044456","DTXCID2024456","315680409","   597","C00380","16040",NA,"Cytosine","cytosine"
